;ExtTAZID,P_IX_Total,P_IX_Per,P_IX_Trk,P_IX_HBW,P_IX_HBO,P_IX_NHB,P_IX_HBS,P_IX_HBC,P_IX_Rec,P_IX_LT,P_IX_MD,P_IX_HV,P_IX_LH_MD,P_IX_LH_HV,A_IX_Total,A_IX_Per,A_IX_Trk,A_IX_HBW,A_IX_HBO,A_IX_NHB,A_IX_HBS,A_IX_HBC,A_IX_Rec,A_IX_LT,A_IX_MD,A_IX_HV,A_IX_LH_MD,A_IX_LH_HV,P_XI_Total,P_XI_Per,P_XI_Trk,P_XI_HBW,P_XI_HBO,P_XI_NHB,P_XI_HBS,P_XI_HBC,P_XI_Rec,P_XI_LT,P_XI_MD,P_XI_HV,P_XI_LH_MD,P_XI_LH_HV,A_XI_Total,A_XI_Per,A_XI_Trk,A_XI_HBW,A_XI_HBO,A_XI_NHB,A_XI_HBS,A_XI_HBC,A_XI_Rec,A_XI_LT,A_XI_MD,A_XI_HV,A_XI_LH_MD,A_XI_LH_HV,P_XX_Total,P_XX_Per,P_XX_Trk,P_XX_HBW,P_XX_HBO,P_XX_NHB,P_XX_HBS,P_XX_HBC,P_XX_Rec,P_XX_LT,P_XX_MD,P_XX_HV,P_XX_LH_MD,P_XX_LH_HV,A_XX_Total,A_XX_Per,A_XX_Trk,A_XX_HBW,A_XX_HBO,A_XX_NHB,A_XX_HBS,A_XX_HBC,A_XX_Rec,A_XX_LT,A_XX_MD,A_XX_HV,A_XX_LH_MD,A_XX_LH_HV
   3611.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   3612.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  23823.00,  11789.00,  12034.00,   3922.00,   3463.00,   4128.00,      5.00,         0,    271.00,   2416.00,   5838.00,   3140.00,         0,    640.00,  56948.00,  36494.00,  20454.00,  21690.00,  10399.00,   4367.00,     31.00,         0,      7.00,   8454.00,   7530.00,   4088.00,         0,    382.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   4077.00,   1811.00,   2266.00,    328.00,    658.00,     63.00,         0,         0,    762.00,     18.00,    473.00,     88.00,         0,   1687.00,   3462.00,   1263.00,   2199.00,    288.00,    636.00,     70.00,         0,         0,    269.00,     13.00,    436.00,     67.00,         0,   1683.00
   3613.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     10.00,      9.00,      1.00,         0,         0,         0,         0,         0,      9.00,         0,         0,      1.00,         0,         0,      2.00,      1.00,      1.00,      1.00,         0,         0,         0,         0,         0,         0,         0,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    102.00,    102.00,         0,         0,         0,         0,         0,         0,    102.00,         0,         0,         0,         0,         0
   3614.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  28433.00,   9385.00,  19048.00,   3489.00,   2765.00,   2583.00,      4.00,         0,    544.00,   4087.00,   8660.00,   4214.00,         0,   2087.00,  65552.00,  35392.00,  30160.00,  15128.00,  16029.00,   4194.00,     40.00,         0,      1.00,  11520.00,  10836.00,   5517.00,         0,   2287.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   3307.00,   1030.00,   2277.00,    219.00,    481.00,     34.00,         0,         0,    296.00,     12.00,    334.00,     62.00,         0,   1869.00,   3091.00,   1301.00,   1790.00,    245.00,    533.00,     39.00,         0,         0,    484.00,     17.00,    371.00,     79.00,         0,   1323.00
   3615.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1036.00,    541.00,    495.00,    153.00,    218.00,    148.00,      1.00,         0,     21.00,    121.00,    241.00,    132.00,         0,      1.00,   1991.00,    941.00,   1050.00,    435.00,    354.00,    139.00,         0,         0,     13.00,    440.00,    390.00,    219.00,         0,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   3616.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   3617.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    810.00,    484.00,    326.00,    101.00,    225.00,    133.00,      8.00,         0,     17.00,     85.00,     97.00,     63.00,         0,     81.00,   1875.00,   1192.00,    683.00,    529.00,    423.00,    240.00,         0,         0,         0,    162.00,    292.00,    166.00,         0,     63.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    151.00,     73.00,     78.00,     21.00,     21.00,     25.00,         0,         0,      6.00,      5.00,      5.00,      4.00,         0,     64.00,    177.00,     54.00,    123.00,     22.00,     19.00,     11.00,      1.00,         0,      1.00,      8.00,     16.00,      9.00,         0,     90.00
   3618.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   2536.00,   1177.00,   1359.00,    466.00,    439.00,    252.00,         0,         0,     20.00,    143.00,    745.00,    447.00,         0,     24.00,    874.00,    241.00,    633.00,     80.00,     90.00,     71.00,         0,         0,         0,    156.00,    290.00,    182.00,         0,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      1.00,         0,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      1.00,     85.00,     50.00,     35.00,     26.00,     14.00,     10.00,         0,         0,         0,         0,     20.00,      4.00,         0,     11.00
   3619.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   3620.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  10674.00,   4536.00,   6138.00,   1683.00,   1304.00,   1166.00,      1.00,         0,    382.00,   1045.00,   3156.00,   1561.00,         0,    376.00,  15989.00,   9454.00,   6535.00,   4773.00,   3356.00,   1312.00,     11.00,         0,      2.00,   2423.00,   2584.00,   1310.00,         0,    218.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    583.00,    297.00,    286.00,     66.00,     53.00,     11.00,         0,         0,    167.00,         0,     59.00,      4.00,         0,    223.00,    874.00,    435.00,    439.00,    153.00,    138.00,     53.00,         0,         0,     91.00,         0,    128.00,     11.00,         0,    300.00
   3621.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   3622.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   3623.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   3204.00,   1948.00,   1256.00,    306.00,    338.00,    141.00,         0,         0,   1163.00,         0,    731.00,     18.00,         0,    507.00,   3397.00,   1120.00,   2277.00,    458.00,    344.00,    318.00,         0,         0,         0,         0,   1215.00,    285.00,         0,    777.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   2375.00,    505.00,   1870.00,    149.00,    150.00,     28.00,         0,         0,    178.00,         0,    268.00,      5.00,         0,   1597.00,   2369.00,    860.00,   1509.00,    117.00,    145.00,     19.00,         0,         0,    579.00,      2.00,    195.00,      1.00,         0,   1311.00
   3624.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     44.00,     24.00,     20.00,         0,      1.00,         0,         0,         0,     23.00,         0,      3.00,      1.00,         0,     16.00,     89.00,     19.00,     70.00,      5.00,      7.00,      7.00,         0,         0,         0,      2.00,     22.00,     13.00,         0,     33.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     46.00,     17.00,     29.00,      6.00,      7.00,      2.00,         0,         0,      2.00,      2.00,      3.00,      1.00,         0,     23.00,     33.00,      8.00,     25.00,      1.00,      1.00,      1.00,         0,         0,      5.00,         0,      8.00,      1.00,         0,     16.00
   3625.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   3626.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    339.00,    189.00,    150.00,     37.00,     94.00,     57.00,      1.00,         0,         0,     11.00,     62.00,     32.00,         0,     45.00,   1240.00,    444.00,    796.00,    150.00,    177.00,    117.00,         0,         0,         0,    130.00,    383.00,    221.00,         0,     62.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     64.00,     16.00,     48.00,      7.00,      4.00,      4.00,         0,         0,      1.00,         0,      4.00,      1.00,         0,     43.00,     29.00,      8.00,     21.00,      2.00,      5.00,      1.00,         0,         0,         0,         0,      1.00,         0,         0,     20.00
   3627.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   3628.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   9697.00,   5262.00,   4435.00,   1856.00,   1372.00,   1348.00,      6.00,         0,    680.00,    526.00,    996.00,    540.00,         0,   2373.00,  15982.00,   7226.00,   8756.00,   3041.00,   2209.00,   1961.00,     11.00,         0,      4.00,   1914.00,   2952.00,   1638.00,         0,   2252.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1668.00,    789.00,    879.00,    247.00,    222.00,     91.00,         0,         0,    229.00,     32.00,    177.00,     33.00,         0,    637.00,   2046.00,   1059.00,    987.00,    247.00,    239.00,     99.00,      2.00,         0,    472.00,     12.00,    138.00,     14.00,         0,    823.00
   3629.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    936.00,    527.00,    409.00,    160.00,    252.00,    115.00,         0,         0,         0,    185.00,    127.00,     89.00,         0,      8.00,   2168.00,   1663.00,    505.00,    492.00,    937.00,    195.00,     39.00,         0,         0,    256.00,    136.00,    105.00,         0,      8.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     91.00,     74.00,     17.00,     34.00,     16.00,     18.00,      3.00,         0,      3.00,      7.00,      6.00,      3.00,         0,      1.00,    102.00,     43.00,     59.00,     19.00,     12.00,     12.00,         0,         0,         0,     24.00,     20.00,     13.00,         0,      2.00
