OBJECTID,Name,EL_Zone,Shape_Leng,Shape_Area,geometry
6,I15,190,34260.2018974,3386001.63871,"POLYGON ((412252.91179239843 4592707.725752048, 412251.3874118421 4592689.334838234, 412211.9575557234 4592158.279560916, 412159.46490870975 4591442.69944619, 412120.9650157429 4590928.199437939, 412057.95924416557 4590069.302869212, 412012.95444562007 4589461.237746628, 412012.80915165413 4589459.390904032, 411998.3927388517 4589286.393950431, 411973.52481186297 4588946.69806776, 411935.076974147 4588356.498792719, 411935.03818234615 4588355.916414823, 411906.1663560569 4587931.799242409, 411883.34299265686 4587467.328688337, 411883.2305567935 4587465.259319402, 411857.6320366757 4587035.258199533, 411899.3561918037 4586896.588391857, 411962.43996127043 4586693.243483797, 412100.5081556933 4586433.488067167, 412222.8996580383 4586210.098699059, 412228.08478134003 4586199.960088118, 412232.6844626163 4586189.542801158, 412236.6837900527 4586178.880610223, 412240.06979813613 4586168.008081321, 412301.06979813613 4585950.508081324, 412302.0897402838 4585946.729597442, 412302.5765742762 4585944.814421447, 412361.5765742734 4585707.814421445, 412363.85694367177 4585697.499350956, 412365.5894734491 4585687.078261551, 412366.76932981424 4585676.580228271, 412411.75843928475 4585151.707284432, 412454.3997126799 4584661.57219811, 412776.1460602628 4583618.34873686, 413103.17521574907 4582554.254037173, 413106.24359357596 4582543.138496574, 413108.6662562366 4582531.864593481, 413110.4351501837 4582520.469805219, 413111.54439516325 4582508.992010968, 413111.9903037625 4582497.469365835, 413111.7713936679 4582485.94017403, 413029.2761690812 4580762.039965641, 412948.97572479583 4579048.142752977, 413111.4713487616 4578274.837685354, 413266.7412987128 4577578.783299131, 413356.27088452503 4577391.706552656, 413389.0748773599 4577327.54580196, 413391.5853076605 4577322.458982425, 413394.77395222895 4577315.412194768, 413580.2739522308 4576883.412194764, 413580.9721929524 4576881.765839985, 413620.97219295334 4576786.265839985, 413622.173586607 4576783.332491135, 413626.42024183087 4576771.692118669, 413660.467232693 4576668.549403908, 413661.0381373577 4576666.788306553, 413720.5381373558 4576480.288306553, 413721.4422854604 4576477.37790026, 413739.2531103706 4576418.465171719, 413769.7409572825 4576335.444419354, 413772.0142235495 4576328.90668915, 413773.07042082306 4576325.593944592, 413820.0688845236 4576173.632245295, 413626.9521052744 4576121.1548596285, 413582.00000000186 4576266.500000007, 413549.5 4576355.000000002, 413530 4576419.5, 413470.50000000186 4576606, 413436.5 4576709.000000002, 413396.50000000186 4576804.500000002, 413211 4577236.500000004, 413177 4577303.000000006, 413076.5 4577513.000000006, 412916.0000000028 4578232.5, 412748.00000000186 4579032.000000002, 412829.5000000037 4580771.500000006, 412912.00000000186 4582495.5, 412585.0000000037 4583559.5, 412257.00000000186 4584623, 412212.50000000186 4585134.500000004, 412167.5000000028 4585659.500000002, 412108.5000000056 4585896.500000004, 412047.50000000093 4586114, 411924.50000000093 4586338.500000006, 411777.0000000037 4586616.000000004, 411708.08401500434 4586838.144535003, 411655.87346500065 4587011.665770004, 411683.5840149997 4587477.144535001, 411706.50000000186 4587943.5, 411735.50000000093 4588369.500000002, 411774.00000000186 4588960.500000007, 411799.00000000466 4589302.000000007, 411813.50000000186 4589476.000000002, 411858.5000000028 4590084.000000004, 411921.51169294864 4590942.977580491, 411960.01169294957 4591457.47758049, 412012.5 4592173.000000004, 412052 4592705.000000004, 412053.20927089266 4592719.589268176, 412252.91179239843 4592707.725752048))"
9,I80,300,30933.6557647,3053360.77004,"POLYGON ((409787.85262800194 4513888.372646224, 409787.85262800194 4513688.325827597, 408484.2399146445 4513716.534545409, 407077.6895371266 4513738.9954279475, 405682.5726533439 4513735.000819834, 405681.6431126315 4513735.000318425, 404280.6431126362 4513737.5003184285, 404277.82680723723 4513737.525174471, 404277.18681073 4513737.536354339, 403623.14350952674 4513750.008575948, 403007.15155613236 4513752.779154452, 402904.72285021655 4513699.292492315, 402790.6784127597 4513639.498360176, 402297.5766935833 4513114.891594078, 401782.92200669926 4512561.76272187, 401781.2468076227 4512559.984197706, 401778.1306841308 4512556.788281955, 401205.7151641296 4511982.67444196, 401205.1658625873 4511982.125645446, 400610.3180004163 4511390.127520414, 400223.02345752344 4510978.408998018, 399877.9288337659 4510611.087944465, 399871.0052822155 4510604.073153963, 399863.74455014244 4510597.407974174, 399660.1717551444 4510419.574264172, 399657.1875106096 4510417.018582588, 399467.65422060713 4510257.904207585, 399458.8416266792 4510250.918761697, 399449.6503488207 4510244.439666286, 398806.3481589034 4509817.520942578, 398160.7058089515 4509387.092710938, 398151.26453993865 4509381.17169416, 398141.508127396 4509375.785748137, 397334.00270239264 4508958.929498138, 397332.7972361529 4508958.3123635985, 396528.8543341877 4508550.16569964, 396515.2700906461 4508542.618897228, 396512.59571495745 4508541.159677312, 396507.58419998083 4508538.564902242, 396488.86486497987 4508529.205237243, 396399.42216500174 4508708.0906850025, 396418.1415000018 4508717.450350001, 396434.98890500143 4508726.810020005, 397242.26034500357 4509136.646520002, 398049.76577000227 4509553.502770001, 398695.5829200018 4509984.047535004, 399339.06015500147 4510411.082425, 399528.59344500396 4510570.196800005, 399732.16624000017 4510748.030510005, 400077.30403000023 4511115.397510003, 400466.9002450025 4511529.562855002, 401064.0844800025 4512123.886160007, 401636.5000000037 4512698.000000004, 402151.5000000028 4513251.5, 402668.00000000186 4513801.000000002, 402812.0000000028 4513876.500000002, 402958.5000000037 4513953.000000004, 403625.50000000186 4513950.000000004, 404281.00000000186 4513937.500000009, 405682 4513935.000000002, 407079.00000000186 4513939.000000002, 408488.00000000186 4513916.500000004, 409787.85262800194 4513888.372646224))"
10,I80,310,20747.947014,2034888.99837,"POLYGON ((428812.00000000466 4507899.000000002, 429128.0000000056 4507803.500000002, 429460.50000000186 4507699.000000002, 429587.00000000186 4507614.000000004, 429702.00000000186 4507533, 429863.2500000028 4507473.250000002, 430105.75000000186 4507381.250000002, 430267.00000000466 4507321.500000004, 430512.5000000037 4507234, 430625.00000000466 4507196.999999998, 430726.50000000186 4507195.500000002, 430789.5000000028 4507191.000000004, 430839.00000000093 4507211.5, 430990.7492743004 4507294.034941059, 431100.00000000093 4507360.000000002, 431171.00000000093 4507379.500000002, 431242.00000000186 4507399.500000002, 431492.50000000093 4507382, 431748.5000000028 4507363.000000002, 431787.0000000037 4507354.500000004, 431864.00000000093 4507336.500000002, 431958.00000000186 4507299, 432045.00000000186 4507249.499999998, 432136.5000000056 4507193.500000004, 432205.7500000037 4507162.125000006, 432418.75000000093 4507069.125000006, 432557.6035814788 4507006.214803342, 432626.50000000186 4506975, 432937.00000000186 4507028.500000002, 433244.00000000186 4507083.000000009, 433320 4507114.500000004, 433407 4507160.000000002, 433495.50000000466 4507232.000000002, 433561.0000000065 4507282.500000004, 433683.11737217195 4507124.110141067, 433619.68866702076 4507075.20709358, 433533.1640134491 4507004.814185711, 433525.220409916 4506998.680650523, 433516.9791225576 4506992.953323601, 433508.4609033535 4506987.646626645, 433499.6872016117 4506982.773922186, 433412.6872016117 4506937.27392219, 433403.0830025999 4506932.573600933, 433396.5777062131 4506929.741089769, 433320.577706215 4506898.241089771, 433310.43608398305 4506894.356826937, 433300.0985749585 4506891.028778496, 433289.5956592866 4506888.2667572, 433278.95830481406 4506886.078906866, 432971.8439701777 4506831.558678132, 432970.9601264205 4506831.404313054, 432755.29078388494 4506794.2438949365, 432660.4601264177 4506777.904313052, 432648.65927844535 4506776.231374763, 432636.7797324962 4506775.264356962, 432624.8636784021 4506775.006693983, 432612.95343565237 4506775.459300908, 432601.09130309767 4506776.620570317, 432589.31940872676 4506778.486377998, 432577.67956005025 4506781.050097596, 432566.2130956227 4506784.302624139, 432554.96073823015 4506788.232406384, 432543.962450264 4506792.8254878335, 432439.333417763 4506840.2296162825, 432337.4632342085 4506886.383796921, 432125.72168112267 4506978.8343341835, 432123.21245026775 4506979.950487839, 432053.9624502696 4507011.325487835, 432042.8502924585 4507016.780639785, 432032.0969037125 4507022.91279801, 431943.32012128737 4507077.246129325, 431871.0823466256 4507118.346932158, 431803.8456990542 4507145.170062838, 431742.67662394047 4507159.469327154, 431719.3907356709 4507164.610367417, 431478.1293720361 4507182.516484246, 431262.7538520405 4507197.562678257, 431225.22763052955 4507186.991911633, 431223.9681603331 4507186.641570082, 431179.67095577717 4507174.475436436, 431094.1258006254 4507122.823686156, 431086.3078041654 4507118.340412488, 430934.5585298659 4507035.80547143, 430925.16177225637 4507031.011360456, 430915.52530709 4507026.719380412, 430866.0253070919 4507006.219380416, 430854.9751285869 4507002.021136733, 430843.69622590375 4506998.483051194, 430832.2279995358 4506995.6174833635, 430820.61051133944 4506993.4344435055, 430808.88434458605 4506991.941557613, 430797.09046219283 4506991.144040772, 430785.2700636275 4506991.044678941, 430785.0566592887 4506991.049641978, 430775.25059000775 4506991.50826004, 430717.89074756857 4506995.60539164, 430621.9357324634 4506997.02350539, 430609.85319710046 4506997.574401434, 430597.8260573795 4506998.854658197, 430585.89830057975 4507000.859593351, 430574.11355050385 4507003.581874178, 430562.514907931 4507007.011544382, 430450.0149079319 4507044.01154438, 430447.08640734013 4507044.999836257, 430445.3542653499 4507045.608253056, 430199.8542653462 4507133.10825306, 430197.5087201856 4507133.960772028, 430036.2587201828 4507193.710772028, 430034.80753049813 4507194.254903756, 429793.0320714358 4507285.980026372, 429632.50872018095 4507345.460772026, 429622.8997920128 4507349.306894261, 429613.50270242174 4507353.644965722, 429604.3426177901 4507358.463368604, 429595.44406977645 4507363.749198722, 429586.8308896171 4507369.488300074, 429473.6292434884 4507449.221633438, 429372.95276892744 4507516.869857451, 429069.0862829033 4507612.370753063, 428766.35444955993 4507703.860911557, 428518.91653695423 4507745.336218813, 428241.54775601346 4507784.689396281, 428105.72078874893 4507786.512577046, 427733.31664086785 4507790.0023080185, 427534.6664221734 4507790.491594272, 427289.1953166239 4507782.112140618, 427047.08207444474 4507774.157619374, 426934.05615292117 4507768.728434572, 426932.68984614685 4507768.667754309, 426824.4878713079 4507764.233247142, 426578.0772311259 4507719.689785264, 426577.22963553667 4507719.538449401, 426576.61447087675 4507719.4309692625, 426279.1144708721 4507667.930969259, 426267.1676399838 4507666.23230711, 426259.07291518897 4507665.49573173, 426138.57291519083 4507656.995731732, 426134.4324801797 4507656.746787671, 426043.7244316712 4507652.236659918, 426033.0950318882 4507652.002047433, 425701.5950318882 4507653.502047434, 425700.38850380946 4507653.511146359, 425369.4193137763 4507657.005542032, 425179.4569241833 4507658.00271992, 424793.4569450887 4507660.002720049, 424602.95014570095 4507661.002755508, 424602.3003446702 4507661.007222205, 424426.4396358216 4507662.501789132, 424192.09653087705 4507662.995143039, 423815.6909478782 4507654.310192045, 423814.4216429349 4507684.372518638, 423813.9105099216 4507854.322342344, 424190.00000000093 4507863.000000002, 424427.5 4507862.500000002, 424604.00000000093 4507861.000000004, 424794.50000000093 4507860.000000004, 425180.5000000037 4507858, 425371.0000000037 4507857.000000004, 425702.50000000093 4507853.500000004, 426034.00000000093 4507852, 426124.50000000093 4507856.500000002, 426245.00000000186 4507865, 426542.50000000466 4507916.500000004, 426802.50000000093 4507963.5, 426924.5000000037 4507968.500000004, 427039.00000000093 4507974.000000002, 427282.5000000037 4507981.999999998, 427531.50000000093 4507990.500000002, 427734.5 4507990.000000006, 428108.00000000093 4507986.5, 428257 4507984.500000002, 428549.5 4507943, 428812.00000000466 4507899.000000002))"
11,I80,325,33098.1748993,3269816.37996,"POLYGON ((410776.0733544603 4514078.139058152, 410776.0733544603 4513878.132171337, 410671.50000000093 4513879.000000002, 410283 4513884.500000004, 409897.5 4513886.000000002, 408488.00000000186 4513916.500000004, 407079.00000000186 4513939.000000002, 405682 4513935.000000002, 404281.00000000186 4513937.500000009, 403625.50000000186 4513950.000000004, 402958.5000000037 4513953.000000004, 402812.0000000028 4513876.500000002, 402668.00000000186 4513801.000000002, 402151.5000000028 4513251.5, 401636.5000000037 4512698.000000004, 401064.0844800025 4512123.886160007, 400466.9002450025 4511529.562855002, 400077.30403000023 4511115.397510003, 399732.16624000017 4510748.030510005, 399528.59344500396 4510570.196800005, 399339.06015500147 4510411.082425, 398695.5829200018 4509984.047535004, 398049.76577000227 4509553.502770001, 397242.26034500357 4509136.646520002, 396434.98890500143 4508726.810020005, 396418.1415000018 4508717.450350001, 396399.42216500174 4508708.0906850025, 396309.9794650227 4508886.976132762, 396324.8118101079 4508894.392303323, 396337.8603143571 4508901.641472779, 396344.45201385114 4508905.144176409, 397151.11967555527 4509314.674149545, 397948.1091833068 4509726.101797214, 398584.8115048222 4510150.569797907, 399219.08904161584 4510571.4996644, 399398.4947047867 4510722.111833734, 399593.15840255655 4510892.162883904, 399931.5846146988 4511252.386005985, 400321.2240081625 4511666.597281408, 400325.8188624177 4511671.323369563, 400922.7279144516 4512265.372809919, 401492.4307023743 4512836.765869344, 402005.0779933054 4513387.737278139, 402005.77049582824 4513388.477777811, 402522.2704958292 4513937.977777813, 402530.1039317372 4513945.86087932, 402538.36314246565 4513953.296701106, 402547.0226264611 4513960.262283956, 402556.05564626626 4513966.736120585, 402565.4343110758 4513972.698222051, 402575.12966285367 4513978.13017947, 402719.27721604425 4514053.7073858585, 402865.9247692358 4514130.284592254, 402876.8529085039 4514135.575333633, 402888.08195031434 4514140.193211094, 402899.57051110815 4514144.121205887, 402911.27625089383 4514147.344841766, 402923.1560292878 4514149.852238329, 402935.1660645035 4514151.634154806, 402947.2620947055 4514152.684024113, 402959.39954113215 4514152.997977059, 403626.3995411303 4514149.997977059, 403629.31318927836 4514149.963645669, 404283.0851938715 4514137.496597528, 405681.8921165718 4514135.000510944, 407078.42734665796 4514138.9991801735, 407082.1933473069 4514138.974504711, 408491.1933473069 4514116.474504713, 408492.32676294167 4514116.453192335, 409900.0526845092 4514085.991581403, 410283.7782042241 4514084.498485995, 410285.8311191425 4514084.479960911, 410673.7454256732 4514078.988252578, 410776.0733544603 4514078.139058152))"
12,I80,315,20482.1483715,2008263.27242,"POLYGON ((428869.85853562504 4508090.448138818, 429185.858535626 4507994.948138818, 429187.38407507073 4507994.480448289, 429187.96531935316 4507994.298743384, 429520.4653193541 4507889.798743384, 429531.31731034454 4507886.042531412, 429541.93582580396 4507881.669664358, 429552.2858578575 4507876.6945589995, 429562.33328378556 4507871.133617618, 429572.04497852176 4507865.005173918, 429698.54497852176 4507780.005173923, 429702.1691103894 4507777.51169993, 429795.8933947263 4507711.497204002, 429932.74127982184 4507660.7892279755, 429934.19246950466 4507660.245096251, 430175.9679290708 4507568.519973455, 430335.3211666746 4507509.4728047885, 430577.32524701767 4507423.218804665, 430658.4826988932 4507396.52702049, 430729.45534231514 4507395.478163693, 430736.01638316736 4507395.273467839, 430740.7494099941 4507394.99173997, 430755.8007900715 4507393.916641396, 430891.2312278403 4507467.57592741, 430996.6234736778 4507531.211254904, 431006.16762653616 4507536.622440648, 431015.9941524266 4507541.502110091, 431026.0734796258 4507545.835578466, 431036.37527563615 4507549.609804732, 431046.8685384672 4507552.813430818, 431117.4015315231 4507572.185317121, 431187.77236947324 4507592.0080883745, 431198.9030448741 4507594.801439987, 431210.1756113411 4507596.951787249, 431221.55295542924 4507598.452050428, 431232.9976187269 4507599.297290103, 431244.47192118294 4507599.484723432, 431255.938085163 4507599.013733318, 431506.43808516394 4507581.513733318, 431507.3030353058 4507581.451423025, 431763.303035303 4507562.451423025, 431772.8037360384 4507561.517828965, 431782.24906380207 4507560.1319372775, 431791.61749861576 4507558.296905542, 431830.1174986167 4507549.796905544, 431832.52587341424 4507549.24956958, 431909.52587341424 4507531.249569578, 431919.1989717553 4507528.731822338, 431928.734199786 4507525.733938237, 431938.107741395 4507522.263405081, 432032.10774139315 4507484.763405083, 432040.55314119236 4507481.1674473705, 432048.824651695 4507477.18777356, 432056.90484985523 4507472.832766404, 432143.90484985523 4507423.332766404, 432149.4030962968 4507420.087201998, 432230.3294363506 4507370.558513006, 432287.03676588926 4507344.866203055, 432498.77831888385 4507252.415665828, 432501.2875497453 4507251.299512172, 432653.0803261865 4507182.5269726645, 432902.5405631559 4507225.509654399, 433187.5688961111 4507276.109146733, 433235.19992847927 4507295.8509562, 433296.43371641636 4507327.875523452, 433369.2825065218 4507387.142335743, 433373.3826278392 4507390.3898589425, 433438.8826278364 4507440.889858944, 433561.0000000065 4507282.500000004, 433495.50000000466 4507232.000000002, 433407 4507160.000000002, 433320 4507114.500000004, 433244.00000000186 4507083.000000009, 432937.00000000186 4507028.500000002, 432626.50000000186 4506975, 432557.6035814788 4507006.214803342, 432418.75000000093 4507069.125000006, 432205.7500000037 4507162.125000006, 432136.5000000056 4507193.500000004, 432045.00000000186 4507249.499999998, 431958.00000000186 4507299, 431864.00000000093 4507336.500000002, 431787.0000000037 4507354.500000004, 431748.5000000028 4507363.000000002, 431492.50000000093 4507382, 431242.00000000186 4507399.500000002, 431171.00000000093 4507379.500000002, 431100.00000000093 4507360.000000002, 430990.7492743004 4507294.034941059, 430839.00000000093 4507211.5, 430789.5000000028 4507191.000000004, 430726.50000000186 4507195.500000002, 430625.00000000466 4507196.999999998, 430512.5000000037 4507234, 430267.00000000466 4507321.500000004, 430105.75000000186 4507381.250000002, 429863.2500000028 4507473.250000002, 429702.00000000186 4507533, 429587.00000000186 4507614.000000004, 429460.50000000186 4507699.000000002, 429128.0000000056 4507803.500000002, 428812.00000000466 4507899.000000002, 428549.5 4507943, 428257 4507984.500000002, 428108.00000000093 4507986.5, 427734.5 4507990.000000006, 427531.50000000093 4507990.500000002, 427282.5000000037 4507981.999999998, 427039.00000000093 4507974.000000002, 426924.5000000037 4507968.500000004, 426802.50000000093 4507963.5, 426542.50000000466 4507916.500000004, 426245.00000000186 4507865, 426124.50000000093 4507856.500000002, 426034.00000000093 4507852, 425702.50000000093 4507853.500000004, 425371.0000000037 4507857.000000004, 425180.5000000037 4507858, 424794.50000000093 4507860.000000004, 424604.00000000093 4507861.000000004, 424427.5 4507862.500000002, 424190.00000000093 4507863.000000002, 423813.9105099216 4507854.322342344, 423813.4373948751 4508011.631333351, 423813.87409982644 4508054.374733267, 424185.38655086607 4508062.94678314, 424186.8268072335 4508062.974825537, 424190.42105169967 4508062.999556791, 424427.92105170153 4508062.499556791, 424429.19965533353 4508062.4927778, 424605.3747582659 4508060.995538967, 424795.5430108709 4508059.997280424, 425181.5430549141 4508057.997279959, 425372.04985430185 4508056.9972445, 425373.111496198 4508056.988853652, 425704.00824552774 4508053.495222816, 426029.48292652145 4508052.022486702, 426112.4960116362 4508056.150209172, 426220.8447723901 4508063.793067813, 426507.6536685359 4508113.442338912, 426766.9227688797 4508160.310214739, 426776.0023687995 4508161.736917705, 426785.1379281501 4508162.744970983, 426794.31015385967 4508163.332245698, 426915.6070053205 4508168.303428145, 427029.40407732595 4508173.769663036, 427032.43270152714 4508173.8921473995, 427275.8046805728 4508181.88794137, 427524.67666523624 4508190.383571371, 427528.32680723537 4508190.474825541, 427531.99260934535 4508190.49939334, 427734.9926093444 4508189.999393344, 427736.3740810398 4508189.99121936, 428109.87408104073 4508186.491219357, 428110.6843219483 4508186.481985228, 428259.6843219474 4508184.48198523, 428268.1797485941 4508184.187288585, 428276.654979271 4508183.531861247, 428285.09470366035 4508182.516887231, 428577.5947036585 4508141.016887227, 428582.5625616377 4508140.248237049, 428845.0625616396 4508096.248237047, 428853.40753685 4508094.666593711, 428861.6778333528 4508092.732064657, 428869.85853562504 4508090.448138818))"
13,I84,380,22794.1971794,2229240.4745,"POLYGON ((421241.7832804648 4554564.091051258, 422159.06164573226 4554505.341791052, 422478.79649591167 4554522.419616878, 422825.9080527127 4554560.3310150225, 423020.53094311897 4554581.344360238, 423022.8372332826 4554581.579854261, 423208.76471685525 4554599.476617388, 423263.6933752876 4554605.361830786, 423265.56122137234 4554605.553093132, 423391.8363527423 4554617.88464894, 423485.59492036887 4554628.6840650905, 423680.5751784034 4554651.181787178, 423682.35481244046 4554651.379061349, 423856.35481244326 4554669.879061351, 423877.5000000028 4554471.000000002, 423703.5000000028 4554452.5, 423512.84671641886 4554430.5015442055, 423508.50000000093 4554430, 423413.00000000093 4554419.000000002, 423301.84960804787 4554408.145469541, 423285.00000000093 4554406.5, 423229.00000000093 4554400.500000004, 423042.0000000028 4554382.500000002, 422847.50000000186 4554361.500000006, 422495.00000000093 4554323.000000002, 422158 4554305.000000004, 421229.00000000093 4554364.5, 420282.50000000466 4554412.000000002, 419679.00000000093 4555021, 419038.0000000028 4555658, 418695.00000000093 4555860.500000002, 418345.50000000093 4556052, 417767.0000000028 4556254.000000002, 417241.5000000028 4556428.500000002, 416960.5 4556647, 416685.00000000093 4556877.5, 416517 4557180.500000002, 416351 4557479.500000002, 416250.00000000093 4557584.500000002, 416151.50000000093 4557693.000000002, 415993.5000000028 4557804.500000002, 415815.00000000093 4557929.500000002, 415644.00000000093 4558160.000000004, 415485.50000000186 4558377.000000004, 415361.00000000466 4558570.500000002, 415230.5000000037 4558771.000000004, 415205.50000000093 4558896.5, 415178.0000000037 4559037.000000004, 415200.4232597016 4559513.062013123, 415410.83512467425 4559729.405887557, 415378.91483358573 4559051.71503265, 415401.71144962404 4558935.245048884, 415419.1243542349 4558847.832267748, 415528.62183957733 4558679.600499077, 415529.1933196541 4558678.717407221, 415650.4935302418 4558490.190573899, 415805.0674592778 4558278.565699447, 415956.2963657761 4558074.716208519, 416108.22326503973 4557968.324822482, 416108.81633624807 4557967.9079024885, 416266.81633624807 4557856.40790249, 416275.5908005469 4557849.848567803, 416283.99294251204 4557842.818624299, 416291.9975523367 4557835.339164638, 416299.5806129705 4557827.432630207, 416396.1408430822 4557721.069331048, 416495.14023135323 4557618.149174921, 416502.1181057695 4557610.508847992, 416508.6914906937 4557602.517856966, 416514.842791435 4557594.197590976, 416520.55554307695 4557585.570320514, 416525.81445454806 4557576.659137815, 416691.8860581778 4557277.530219795, 416841.8723565489 4557007.01924937, 417086.0934469411 4556802.689081183, 417337.14121156186 4556607.479342502, 417830.0287940344 4556443.808775151, 417832.931948781 4556442.81996222, 418411.43194877915 4556240.819962218, 418421.73097780056 4556236.902239104, 418431.798610446 4556232.42325193, 418441.6042867806 4556227.396596501, 418791.10428678244 4556035.896596501, 418796.67818829697 4556032.725276966, 419139.67818829697 4555830.225276962, 419150.1934057291 4555823.567628815, 419160.2741708115 4555816.268844544, 419169.8814472742 4555808.357187608, 419178.9780323617 4555799.86329473, 419819.9780323645 4555162.863294732, 419821.0613936512 4555161.77840898, 420369.97552706674 4554607.861744115, 421239.024362986 4554564.248622391, 421241.7832804648 4554564.091051258))"
14,I84,385,23041.015693,2253883.10501,"POLYGON ((421229.00000000093 4554364.5, 422158 4554305.000000004, 422495.00000000093 4554323.000000002, 422847.50000000186 4554361.500000006, 423042.0000000028 4554382.500000002, 423229.00000000093 4554400.500000004, 423285.00000000093 4554406.5, 423301.84960804787 4554408.145469541, 423413.00000000093 4554419.000000002, 423508.50000000093 4554430, 423512.84671641886 4554430.5015442055, 423703.5000000028 4554452.5, 423877.5000000028 4554471.000000002, 423898.64518756233 4554272.120938653, 423725.5354465144 4554253.7155926265, 423604.0771121122 4554239.701170668, 423531.40507953987 4554231.315936884, 423435.8853374822 4554220.313660946, 423435.1676399829 4554220.232307112, 423432.4387786295 4554219.94690687, 423393.6472858861 4554216.1586751565, 423305.37315067183 4554207.53815414, 423250.30662471615 4554201.638169218, 423248.16276672576 4554201.420145746, 423182.0506715607 4554195.05641466, 423062.3165940754 4554183.531209338, 422869.0919549884 4554162.668908978, 422516.7148377001 4554124.182330206, 422505.6672871141 4554123.284680152, 422168.66728711594 4554105.28468015, 422156.94018037914 4554105.002808048, 422145.21671954077 4554105.408948751, 421217.59563417267 4554164.820632905, 420272.4756370196 4554212.251377614, 420260.1881201155 4554213.248446511, 420247.98537564714 4554215.000658113, 420235.9137670937 4554217.501355012, 420224.0191596921 4554220.741035987, 420212.346746176 4554224.707392094, 420200.9408750689 4554229.385353438, 420189.84488218464 4554234.757146431, 420179.1009259766 4554240.802361321, 420168.74982735905 4554247.498029731, 420158.83091461146 4554254.818711937, 420149.38187395287 4554262.736593516, 420140.43860635627 4554271.221591026, 419537.47820785735 4554879.677071862, 418914.7723917682 4555498.497048225, 418596.0833374141 4555686.644376233, 418263.92587465607 4555868.641955968, 417702.51583781186 4556064.67450125, 417178.4712059712 4556238.691224856, 417167.8126432516 4556242.569439161, 417157.39106921334 4556247.04563174, 417147.24000107293 4556252.105406542, 417137.3920860627 4556257.7324906355, 417127.87899643276 4556263.908786543, 417118.73132758867 4556270.614430446, 416837.73132758867 4556489.114430448, 416832.162157136 4556493.607046813, 416556.66215713415 4556724.107046815, 416547.5051362619 4556732.258262044, 416538.8647294509 4556740.955198924, 416530.77340159117 4556750.165180163, 416523.2615545003 4556759.85360079, 416516.35741269315 4556769.984058177, 416510.0869173333 4556780.518488817, 416342.1139279781 4557083.469773194, 416188.79176345 4557359.634394845, 416105.85976864956 4557445.8508250825, 416101.919387036 4557450.067369796, 416018.2077969769 4557542.277598444, 415878.4798220033 4557640.883099768, 415700.2767349621 4557765.675177528, 415691.6644841836 4557772.056833945, 415683.4065035807 4557778.890731695, 415675.52651345974 4557786.157241022, 415668.0471483835 4557793.83548953, 415660.9898921555 4557801.903422142, 415654.3750161091 4557810.337864447, 415483.37501611095 4558040.837864449, 415482.4945068946 4558042.034006191, 415323.99450689554 4558259.034006191, 415320.764683716 4558263.588027231, 415317.3066803524 4558268.782592788, 415193.09125926346 4558461.840295447, 415062.87816043105 4558661.899500929, 415057.20027103333 4558671.164114979, 415052.03392561566 4558680.723423351, 415047.39437413204 4558690.549208996, 415043.2953115527 4558700.612468284, 415039.7488374396 4558710.8834966095, 415036.76542023063 4558721.331976081, 415034.35386633966 4558731.927065007, 415009.35386633873 4558857.427065004, 415009.2243309347 4558858.083054101, 414981.7243309356 4558998.583054105, 414979.77154399897 4559010.439141011, 414978.5342635345 4559022.391099453, 414978.01695551135 4559034.395788785, 414978.2214871552 4559046.409878029, 414989.9576329617 4559295.576737521, 415113.66954596154 4559423.86250646, 415200.4232597016 4559513.062013123, 415178.0000000037 4559037.000000004, 415205.50000000093 4558896.5, 415230.5000000037 4558771.000000004, 415361.00000000466 4558570.500000002, 415485.50000000186 4558377.000000004, 415644.00000000093 4558160.000000004, 415815.00000000093 4557929.500000002, 415993.5000000028 4557804.500000002, 416151.50000000093 4557693.000000002, 416250.00000000093 4557584.500000002, 416351 4557479.500000002, 416517 4557180.500000002, 416685.00000000093 4556877.5, 416960.5 4556647, 417241.5000000028 4556428.500000002, 417767.0000000028 4556254.000000002, 418345.50000000093 4556052, 418695.00000000093 4555860.500000002, 419038.0000000028 4555658, 419679.00000000093 4555021, 420282.50000000466 4554412.000000002, 421229.00000000093 4554364.5))"
